farm,trap_count,year,date,tempf,dwpf,drct,feel,regression_count,poisson_count,NB_count,poisson_count_farm
Litchfield-M,0,2009,2009-10-12,38.81359116022099,29.496353591160197,160.1657458563536,35.19679558011048,9,8,8,4
Litchfield-W1,0,2009,2009-10-12,38.81359116022099,29.496353591160197,160.1657458563536,35.19679558011048,9,8,8,0
Litchfield-W2,0,2009,2009-10-12,38.81359116022099,29.496353591160197,160.1657458563536,35.19679558011048,9,8,8,0
Hudson-S,2,2009,2009-10-12,38.81359116022099,29.496353591160197,160.1657458563536,35.19679558011048,9,8,8,0
Pelham-G,0,2009,2009-10-12,38.81359116022099,29.496353591160197,160.1657458563536,35.19679558011048,9,8,8,4
Milford-S,0,2009,2009-10-12,38.81359116022099,29.496353591160197,160.1657458563536,35.19679558011048,9,8,8,18
Milford-L,0,2009,2009-10-12,38.81359116022099,29.496353591160197,160.1657458563536,35.19679558011048,9,8,8,0
Hollis-K,0,2009,2009-10-12,38.81359116022099,29.496353591160197,160.1657458563536,35.19679558011048,9,8,8,9
Hollis-B,0,2009,2009-10-12,38.81359116022099,29.496353591160197,160.1657458563536,35.19679558011048,9,8,8,17
Hollis-JL,0,2009,2009-10-12,38.81359116022099,29.496353591160197,160.1657458563536,35.19679558011048,9,8,8,0
Antrim-T,0,2009,2009-10-12,38.81359116022099,29.496353591160197,160.1657458563536,35.19679558011048,9,8,8,5
Mason-B1,0,2009,2009-10-12,38.81359116022099,29.496353591160197,160.1657458563536,35.19679558011048,9,8,8,0
Mason-B2,0,2009,2009-10-12,38.81359116022099,29.496353591160197,160.1657458563536,35.19679558011048,9,8,8,0
Litchfield-M,0,2009,2009-10-19,46.77974468085109,40.64672340425533,154.3404255319149,44.7131063829787,10,9,9,7
Litchfield-W1,0,2009,2009-10-19,46.77974468085109,40.64672340425533,154.3404255319149,44.7131063829787,10,9,9,0
Litchfield-W2,0,2009,2009-10-19,46.77974468085109,40.64672340425533,154.3404255319149,44.7131063829787,10,9,9,0
Hudson-S,0,2009,2009-10-19,46.77974468085109,40.64672340425533,154.3404255319149,44.7131063829787,10,9,9,0
Pelham-G,0,2009,2009-10-19,46.77974468085109,40.64672340425533,154.3404255319149,44.7131063829787,10,9,9,4
Milford-S,0,2009,2009-10-19,46.77974468085109,40.64672340425533,154.3404255319149,44.7131063829787,10,9,9,12
Milford-L,0,2009,2009-10-19,46.77974468085109,40.64672340425533,154.3404255319149,44.7131063829787,10,9,9,0
Hollis-K,0,2009,2009-10-19,46.77974468085109,40.64672340425533,154.3404255319149,44.7131063829787,10,9,9,13
Hollis-B,0,2009,2009-10-19,46.77974468085109,40.64672340425533,154.3404255319149,44.7131063829787,10,9,9,26
Hollis-K,1,2010,2010-06-28,70.39289617486337,54.72010928961753,107.8688524590164,70.36836065573765,10,12,12,11
Hollis-B1,0,2010,2010-06-28,70.39289617486337,54.72010928961753,107.8688524590164,70.36836065573765,10,12,12,0
Hollis-JL,0,2010,2010-06-28,70.39289617486337,54.72010928961753,107.8688524590164,70.36836065573765,10,12,12,0
Hollis-L,0,2010,2010-06-28,70.39289617486337,54.72010928961753,107.8688524590164,70.36836065573765,10,12,12,5
Antrim-T,2,2010,2010-06-28,70.39289617486337,54.72010928961753,107.8688524590164,70.36836065573765,10,12,12,12
Jaffrey-C,0,2010,2010-06-28,70.39289617486337,54.72010928961753,107.8688524590164,70.36836065573765,10,12,12,0
Mason-B,0,2010,2010-06-28,70.39289617486337,54.72010928961753,107.8688524590164,70.36836065573765,10,12,12,14
Loudon-P,0,2010,2010-06-28,70.39289617486337,54.72010928961753,107.8688524590164,70.36836065573765,10,12,12,0
Litchfield-M,0,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,12
Litchfield-W,1,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,17
Hudson-S,0,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,0
Pelham-G,0,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,7
Milford-S,1,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,13
Amherst-P,1,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,0
Hollis-K,0,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,20
Hollis-B1,2,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,0
Hollis-JL,0,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,0
Hollis-L,1,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,9
Antrim-T,1,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,10
Jaffrey-C,0,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,0
Mason-B,1,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,12
Concord-A,0,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,0
Concord-D2,0,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,0
Concord-P,0,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,0
Loudon-P,0,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,0
Boscawen-C,0,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,0
Weare-I,0,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,0
NewBoston-M,0,2010,2010-07-05,77.71889999999996,67.43010000000005,118.3,79.20789999999997,12,13,13,0
Litchfield-M,0,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,9
Litchfield-W,2,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,24
Hudson-S,0,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,0
Pelham-G,0,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,3
Milford-S,0,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,11
Amherst-P,2,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,0
Hollis-K,0,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,10
Hollis-B1,1,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,0
Hollis-JL,0,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,0
Hollis-L,2,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,8
Antrim-T,0,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,6
Jaffrey-C,0,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,0
Mason-B,0,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,8
Concord-A,2,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,0
Concord-D1,0,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,0
Concord-D2,0,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,0
Concord-P,0,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,0
Loudon-P,2,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,0
Boscawen-C,6,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,0
Weare-I,0,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,0
NewBoston-M,0,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,0
NewLondon-S,0,2010,2010-07-12,74.3544444444444,66.49675213675216,60.55555555555556,75.02846153846156,10,10,10,0
Litchfield-M,2,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,10
Litchfield-W,12,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,19
Hudson-S,4,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,0
Pelham-G,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,5
Milford-S,2,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,11
Amherst-P,1,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,0
Hollis-K,1,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,15
Hollis-B1,3,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,0
Hollis-JL,2,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,0
Hollis-L,1,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,9
Antrim-T,2,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,7
Jaffrey-C,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,0
Mason-B,1,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,10
Concord-A,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,0
Concord-D1,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,0
Concord-D2,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,0
Concord-P,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,0
Loudon-P,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,0
Boscawen-C,6,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,0
Weare-I,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,0
NewBoston-M,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,11,11,11,0
Litchfield-M,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,8
Litchfield-W,16,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,46
Hudson-S,3,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,0
Pelham-G,2,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,12
Milford-L,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,0
Amherst-P,2,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,0
Hollis-K,1,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,20
Hollis-B1,8,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,0
Hollis-JL,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,0
Hollis-L,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,7
Antrim-T,2,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,14
Jaffrey-C,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,0
Mason-B,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,20
Concord-A,3,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,0
Concord-D1,2,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,0
Concord-D2,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,0
Concord-P,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,0
Loudon-P,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,0
Boscawen-C,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,0
Weare-I,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,0
NewBoston-M,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,12,13,14,0
Litchfield-M,5,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,8
Litchfield-W,39,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,57
Hudson-S,25,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,0
Pelham-G,6,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,3
Milford-S,2,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,18
Milford-L,23,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,0
Amherst-P,6,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,0
Hollis-K,0,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,9
Hollis-B1,54,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,0
Hollis-JL,11,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,0
Hollis-L,4,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,6
Antrim-T,21,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,9
Jaffrey-C,2,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,0
Mason-B,10,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,10
Concord-A,15,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,0
Concord-D1,12,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,0
Concord-D2,4,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,0
Concord-P,10,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,0
Loudon-P,0,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,0
Boscawen-C,32,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,0
Weare-I,2,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,0
NewBoston-M,0,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,10,11,11,0
Litchfield-M,5,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,8
Litchfield-W,89,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,40
Hudson-S,50,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,0
Pelham-G,20,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,5
Milford-S,21,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,17
Milford-L,75,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,0
Amherst-P,15,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,0
Hollis-K,15,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,13
Hollis-B1,95,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,0
Hollis-JL,14,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,0
Hollis-L,5,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,7
Antrim-T,36,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,9
Jaffrey-C,15,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,0
Mason-B,22,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,12
Concord-A,15,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,0
Concord-D1,27,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,0
Concord-D2,0,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,0
Concord-P,9,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,0
Loudon-P,0,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,0
Boscawen-C,36,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,0
Weare-I,4,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,0
NewBoston-M,0,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,11,11,11,0
Litchfield-M,25,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,10,11,11,8
Litchfield-W,121,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,10,11,11,40
Hudson-S,78,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,10,11,11,0
Pelham-G,26,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,10,11,11,5
Milford-S,71,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,10,11,11,16
Milford-L,113,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,10,11,11,0
Amherst-P,51,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,10,11,11,0
Hollis-K,30,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,10,11,11,12
Hollis-B1,54,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,10,11,11,0
Hollis-B2,171,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,10,11,11,0
Hollis-JL,0,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,10,11,11,0
Antrim-T,70,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,10,11,11,9
