farm,trap_count,year,date,tempf,dwpf,drct,feel,regression_count,poisson_count,NB_count,poisson_count_farm,NB_count_farm
Antrim-T,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,2,2,2,0,0
Jaffrey-C,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,2,2,2,1,1
Mason-B,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,2,2,2,2,2
Concord-A,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,2,2,2,1,1
Concord-D1,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,2,2,2,0,0
Concord-D2,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,2,2,2,0,0
Concord-P,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,2,2,2,0,0
Loudon-P,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,2,2,2,0,0
Boscawen-C,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,2,2,2,0,0
Weare-I,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,2,2,2,0,0
NewBoston-M,0,2010,2010-07-19,72.20113537117903,63.92113537117908,106.94323144104804,72.62781659388646,2,2,2,0,0
Litchfield-M,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,10,11
Litchfield-W,83,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,56,110
Hudson-S,5,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,1,1
Pelham-G,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,2,3
Milford-S,5,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,6,7
Milford-L,5,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,14,19
Amherst-P,2,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,1,1
Hollis-K,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,6,6
Hollis-B,2,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,3,3
Hollis-JL,1,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,1,1
Hollis-L,2,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,4,4
Antrim-T,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,0,0
Jaffrey-C,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,4,6
Mason-B,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,1,1
Concord-A,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,1,1
Concord-D1,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,0,0
Concord-D2,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,0,0
Concord-P,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,0,0
Loudon-P,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,0,0
Boscawen-C,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,0,0
Weare-I,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,0,0
NewBoston-M,0,2010,2010-07-26,70.0401117318436,53.26391061452516,176.81564245810057,69.82357541899442,4,6,6,0,0
Litchfield-M,8,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,5,5
Litchfield-W,190,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,39,27
Hudson-S,0,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,1,1
Pelham-G,0,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,0,0
Milford-S,25,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,9,9
Milford-L,20,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,3,4
Amherst-P,0,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,0,1
Hollis-K,0,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,1,1
Hollis-B,6,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,1,1
Hollis-JL,1,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,7,7
Hollis-L,0,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,0,0
Antrim-T,1,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,0,0
Jaffrey-C,2,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,0,0
Mason-B,0,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,2,2
Concord-A,0,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,1,1
Concord-D1,11,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,0,0
Concord-D2,0,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,0,0
Concord-P,0,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,0,0
Loudon-P,0,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,0,0
Boscawen-C,40,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,0,0
Weare-I,0,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,0,0
NewBoston-M,0,2010,2010-08-02,72.66021739130437,60.41434782608697,63.58695652173913,73.24782608695645,2,3,3,2,3
Litchfield-M,4,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,4,4
Litchfield-W,160,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,27,25
Hudson-S,0,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,0,0
Pelham-G,7,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,1,1
Milford-S,28,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,6,6
Milford-L,5,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,5,6
Amherst-P,3,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,0,0
Hollis-K,0,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,1,1
Hollis-B,11,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,1,1
Hollis-JL,0,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,2,2
Hollis-L,0,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,1,1
Antrim-T,0,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,0,0
Jaffrey-C,3,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,1,1
Mason-B,0,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,2,2
Concord-A,2,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,1,1
Concord-D1,7,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,0,0
Concord-D2,0,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,0,0
Concord-P,0,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,0,0
Loudon-P,0,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,0,0
Boscawen-C,22,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,0,0
Weare-I,0,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,0,0
NewBoston-M,1,2010,2010-08-09,69.71383084577116,57.917114427860696,109.1542288557214,69.74517412935323,3,3,3,0,0
Litchfield-M,2,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,4,4
Litchfield-W,140,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,26,24
Hudson-S,0,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,0,0
Pelham-G,1,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,1,1
Milford-S,26,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,6,6
Milford-L,11,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,5,6
Amherst-P,5,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,0,0
Hollis-K,0,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,1,1
Hollis-B,13,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,1,1
Hollis-JL,0,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,2,2
Hollis-L,0,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,1,1
Antrim-T,0,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,0,0
Jaffrey-C,5,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,1,1
Mason-B,0,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,2,2
Concord-A,3,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,1,1
Concord-D1,3,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,0,0
Concord-D2,1,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,0,0
Concord-P,0,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,0,0
Loudon-P,0,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,0,0
Boscawen-C,0,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,0,0
Weare-I,0,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,0,0
NewBoston-M,3,2010,2010-08-16,69.52170616113746,57.8106161137441,108.38862559241706,69.4114691943128,3,3,3,0,0
Litchfield-M,1,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,2,2
Litchfield-W,115,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,13,15
Hudson-S,0,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,0,0
Pelham-G,4,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,1,1
Milford-S,16,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,3,3
Milford-L,11,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,5,5
Amherst-P,5,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,0,0
Hollis-K,2,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,1,1
Hollis-B,12,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,2,2
Hollis-JL,5,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,1,1
Hollis-L,14,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,2,2
Antrim-T,0,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,0,0
Jaffrey-C,3,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,1,1
Mason-B,0,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,1,1
Concord-A,0,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,1,1
Concord-D1,1,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,0,0
Concord-P,0,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,0,0
Loudon-P,0,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,0,0
Boscawen-C,0,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,0,0
Weare-I,0,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,0,0
NewBoston-M,0,2010,2010-08-23,65.72634782608694,56.570608695652204,132.52173913043478,65.68104347826086,2,2,2,0,0
Litchfield-M,0,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,5,5
Litchfield-W,90,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,32,31
Hudson-S,1,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,1,1
Pelham-G,2,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,1,1
Milford-S,5,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,6,7
Milford-L,11,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,9,11
Amherst-P,3,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,1,1
Hollis-K,31,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,3,3
Hollis-B,5,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,3,3
Hollis-JL,3,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,2,2
Hollis-L,6,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,2,2
Antrim-T,0,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,0,0
Jaffrey-C,3,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,2,3
Mason-B,0,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,2,2
Concord-A,0,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,1,1
Concord-D1,0,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,0,0
Concord-D2,0,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,0,0
Concord-P,0,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,0,0
Boscawen-C,0,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,0,0
Weare-I,0,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,0,0
NewBoston-M,0,2010,2010-08-30,76.22422857142855,61.50742857142855,138.17142857142858,76.9392,3,4,4,0,0
Litchfield-M,75,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,5,5
Litchfield-W,62,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,42,60
Hudson-S,0,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,1,1
Pelham-G,1,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,0,0
Milford-S,6,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,6,6
Milford-L,3,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,5,5
Amherst-P,3,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,0,0
Hollis-K,7,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,1,1
Hollis-B,4,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,2,2
Hollis-JL,5,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,5,5
Hollis-L,9,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,1,1
Antrim-T,0,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,0,0
Jaffrey-C,3,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,1,1
Mason-B,0,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,2,2
Concord-A,0,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,1,1
Concord-D1,1,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,0,0
Concord-D2,0,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,0,0
Concord-P,0,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,0,0
Boscawen-C,22,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,0,0
Weare-I,0,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,0,0
NewBoston-M,4,2010,2010-09-06,63.27216931216929,51.646455026455065,100.7936507936508,63.16037037037035,3,3,3,3,5
Litchfield-M,35,2010,2010-09-13,57.474561403508815,50.156140350877145,99.51754385964912,57.34456140350878,2,2,2,2,2
Litchfield-W,75,2010,2010-09-13,57.474561403508815,50.156140350877145,99.51754385964912,57.34456140350878,2,2,2,19,29
Hudson-S,1,2010,2010-09-13,57.474561403508815,50.156140350877145,99.51754385964912,57.34456140350878,2,2,2,0,0
Pelham-G,8,2010,2010-09-13,57.474561403508815,50.156140350877145,99.51754385964912,57.34456140350878,2,2,2,0,0
Milford-S,14,2010,2010-09-13,57.474561403508815,50.156140350877145,99.51754385964912,57.34456140350878,2,2,2,3,3
Milford-L,3,2010,2010-09-13,57.474561403508815,50.156140350877145,99.51754385964912,57.34456140350878,2,2,2,3,3
Amherst-P,3,2010,2010-09-13,57.474561403508815,50.156140350877145,99.51754385964912,57.34456140350878,2,2,2,0,0
Hollis-K,15,2010,2010-09-13,57.474561403508815,50.156140350877145,99.51754385964912,57.34456140350878,2,2,2,1,1
Hollis-B,0,2010,2010-09-13,57.474561403508815,50.156140350877145,99.51754385964912,57.34456140350878,2,2,2,2,2
Hollis-JL,14,2010,2010-09-13,57.474561403508815,50.156140350877145,99.51754385964912,57.34456140350878,2,2,2,4,4
Hollis-L,0,2010,2010-09-13,57.474561403508815,50.156140350877145,99.51754385964912,57.34456140350878,2,2,2,1,1
Antrim-T,0,2010,2010-09-13,57.474561403508815,50.156140350877145,99.51754385964912,57.34456140350878,2,2,2,0,0
Jaffrey-C,2,2010,2010-09-13,57.474561403508815,50.156140350877145,99.51754385964912,57.34456140350878,2,2,2,0,0
Mason-B,0,2010,2010-09-13,57.474561403508815,50.156140350877145,99.51754385964912,57.34456140350878,2,2,2,2,2
Concord-A,0,2010,2010-09-13,57.474561403508815,50.156140350877145,99.51754385964912,57.34456140350878,2,2,2,1,1
Concord-D1,0,2010,2010-09-13,57.474561403508815,50.156140350877145,99.51754385964912,57.34456140350878,2,2,2,0,0
Concord-P,0,2010,2010-09-13,57.474561403508815,50.156140350877145,99.51754385964912,57.34456140350878,2,2,2,0,0
Weare-I,0,2010,2010-09-13,57.474561403508815,50.156140350877145,99.51754385964912,57.34456140350878,2,2,2,0,0
NewBoston-M,0,2010,2010-09-13,57.474561403508815,50.156140350877145,99.51754385964912,57.34456140350878,2,2,2,3,8
